CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L_3 L E_3,W^+,W^+,TE,tbTlE,"['W^+ -- (E) -- l -- [E,T]', 'W^+ -- (E) -- tau_L -- [E,T]']","['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [l,E]']",tbTTlE, 1tau + MET, 1t + 1b + 1l + 1tau + MET, 1t + 1b + 1l + 2tau + MET
L_3 L E_3,W^+,W^+,tbTlE,TE,"['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [l,E]']","['W^+ -- (E) -- l -- [E,T]', 'W^+ -- (E) -- tau_L -- [E,T]']",tbTTlE, 1t + 1b + 1l + 1tau + MET, 1tau + MET, 1t + 1b + 1l + 2tau + MET
L_3 L E_3,b_L,b_L,tTE,bTlE,"['b_L -- (t) -- W^+ -- (E) -- l -- [E,T]', 'b_L -- (t) -- W^+ -- (E) -- tau_L -- [E,T]']","['b_L -- (b) -- B -- (l) -- l -- [E,T]', 'b_L -- (b) -- B -- (E) -- nu_tau -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,E]']",tbTTlE, 1t + 1tau + MET, 1b + 1l + 1tau + MET, 1t + 1b + 1l + 2tau + MET
L_3 L E_3,b_L,b_L,bTlE,tTE,"['b_L -- (b) -- B -- (l) -- l -- [E,T]', 'b_L -- (b) -- B -- (E) -- nu_tau -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,E]']","['b_L -- (t) -- W^+ -- (E) -- l -- [E,T]', 'b_L -- (t) -- W^+ -- (E) -- tau_L -- [E,T]']",tbTTlE, 1b + 1l + 1tau + MET, 1t + 1tau + MET, 1t + 1b + 1l + 2tau + MET
L_3 L E_3,t_L,t_L,tTlE,bTE,"['t_L -- (t) -- B -- (l) -- l -- [E,T]', 't_L -- (t) -- B -- (E) -- nu_tau -- [l,T]', 't_L -- (t) -- B -- (T) -- tau -- [l,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,T]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,T]']",tbTTlE, 1t + 1l + 1tau + MET, 1b + 1tau + MET, 1t + 1b + 1l + 2tau + MET
L_3 L E_3,t_L,t_L,bTE,tTlE,"['t_L -- (b) -- W^+ -- (E) -- l -- [E,T]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,T]']","['t_L -- (t) -- B -- (l) -- l -- [E,T]', 't_L -- (t) -- B -- (E) -- nu_tau -- [l,T]', 't_L -- (t) -- B -- (T) -- tau -- [l,E]']",tbTTlE, 1b + 1tau + MET, 1t + 1l + 1tau + MET, 1t + 1b + 1l + 2tau + MET
L_3 L E_3,W^+,W^+,tbTTE,TE,"['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [T,E]']","['W^+ -- (E) -- l -- [E,T]', 'W^+ -- (E) -- tau_L -- [E,T]']",tbTTTE, 1t + 1b + 2tau + MET, 1tau + MET, 1t + 1b + 3tau + MET
L_3 L E_3,W^+,W^+,TE,tbTTE,"['W^+ -- (E) -- l -- [E,T]', 'W^+ -- (E) -- tau_L -- [E,T]']","['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [T,E]']",tbTTTE, 1tau + MET, 1t + 1b + 2tau + MET, 1t + 1b + 3tau + MET
L_3 L E_3,b_L,b_L,tTE,bTTE,"['b_L -- (t) -- W^+ -- (E) -- l -- [E,T]', 'b_L -- (t) -- W^+ -- (E) -- tau_L -- [E,T]']","['b_L -- (b) -- B -- (T) -- tau_L -- [E,T]', 'b_L -- (b) -- B -- (E) -- nu -- [T,T]', 'b_L -- (b) -- B -- (T) -- tau -- [T,E]']",tbTTTE, 1t + 1tau + MET, 1b + 2tau + MET, 1t + 1b + 3tau + MET
L_3 L E_3,b_L,b_L,bTTE,tTE,"['b_L -- (b) -- B -- (T) -- tau_L -- [E,T]', 'b_L -- (b) -- B -- (E) -- nu -- [T,T]', 'b_L -- (b) -- B -- (T) -- tau -- [T,E]']","['b_L -- (t) -- W^+ -- (E) -- l -- [E,T]', 'b_L -- (t) -- W^+ -- (E) -- tau_L -- [E,T]']",tbTTTE, 1b + 2tau + MET, 1t + 1tau + MET, 1t + 1b + 3tau + MET
L_3 L E_3,t_L,t_L,bTE,tTTE,"['t_L -- (b) -- W^+ -- (E) -- l -- [E,T]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,T]']","['t_L -- (t) -- B -- (T) -- tau_L -- [E,T]', 't_L -- (t) -- B -- (E) -- nu -- [T,T]', 't_L -- (t) -- B -- (T) -- tau -- [T,E]']",tbTTTE, 1b + 1tau + MET, 1t + 2tau + MET, 1t + 1b + 3tau + MET
L_3 L E_3,t_L,t_L,tTTE,bTE,"['t_L -- (t) -- B -- (T) -- tau_L -- [E,T]', 't_L -- (t) -- B -- (E) -- nu -- [T,T]', 't_L -- (t) -- B -- (T) -- tau -- [T,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,T]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,T]']",tbTTTE, 1t + 2tau + MET, 1b + 1tau + MET, 1t + 1b + 3tau + MET
L L E,W^+,W^0,lE,bbllE,"['W^+ -- (E) -- l -- [E,l]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']",bblllE, 1l + MET, 2b + 2l + MET, 2b + 3l + MET
L L E,b_L,t_L,bllE,blE,"['b_L -- (b) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]']",bblllE, 1b + 2l + MET, 1b + 1l + MET, 2b + 3l + MET
L_3 L E,W^+,W^0,lE,bbllE,"['W^+ -- (E) -- l -- [E,l]', 'W^+ -- (E) -- tau_L -- [E,l]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,E]']",bblllE, 1l + MET, 2b + 2l + MET, 2b + 3l + MET
L_3 L E,b_L,t_L,bllE,blE,"['b_L -- (b) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu_tau -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,l]']",bblllE, 1b + 2l + MET, 1b + 1l + MET, 2b + 3l + MET
L_3 L E,W^+,W^0,lE,bbTlE,"['W^+ -- (E) -- l -- [E,l]', 'W^+ -- (E) -- tau_L -- [E,l]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [T,E]']",bbTllE, 1l + MET, 2b + 1l + 1tau + MET, 2b + 2l + 1tau + MET
L_3 L E,b_L,t_L,bTlE,blE,"['b_L -- (b) -- B -- (T) -- tau_L -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu -- [T,l]', 'b_L -- (b) -- B -- (l) -- e -- [T,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,l]']",bbTllE, 1b + 1l + 1tau + MET, 1b + 1l + MET, 2b + 2l + 1tau + MET
L_3 L E,W^+,W^0,lE,bbTlE,"['W^+ -- (E) -- l -- [E,l]', 'W^+ -- (E) -- tau_L -- [E,l]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [T,E]']",bbTllE, 1l + MET, 2b + 1l + 1tau + MET, 2b + 2l + 1tau + MET
L_3 L E,b_L,t_L,bTlE,blE,"['b_L -- (b) -- B -- (T) -- tau_L -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu -- [T,l]', 'b_L -- (b) -- B -- (l) -- e -- [T,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,l]']",bbTllE, 1b + 1l + 1tau + MET, 1b + 1l + MET, 2b + 2l + 1tau + MET
L L E_3,W^+,W^0,TE,bbTlE,"['W^+ -- (E) -- l -- [E,T]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,E]']",bbTTlE, 1tau + MET, 2b + 1l + 1tau + MET, 2b + 1l + 2tau + MET
L L E_3,b_L,t_L,bTlE,bTE,"['b_L -- (b) -- B -- (l) -- l -- [E,T]', 'b_L -- (b) -- B -- (E) -- nu -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,T]']",bbTTlE, 1b + 1l + 1tau + MET, 1b + 1tau + MET, 2b + 1l + 2tau + MET
L_3 L E_3,W^+,W^0,TE,bbTlE,"['W^+ -- (E) -- l -- [E,T]', 'W^+ -- (E) -- tau_L -- [E,T]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,E]']",bbTTlE, 1tau + MET, 2b + 1l + 1tau + MET, 2b + 1l + 2tau + MET
L_3 L E_3,b_L,t_L,bTlE,bTE,"['b_L -- (b) -- B -- (l) -- l -- [E,T]', 'b_L -- (b) -- B -- (E) -- nu_tau -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,T]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,T]']",bbTTlE, 1b + 1l + 1tau + MET, 1b + 1tau + MET, 2b + 1l + 2tau + MET
L_3 L E,W^+,W^0,lE,bbTlE,"['W^+ -- (E) -- l -- [E,l]', 'W^+ -- (E) -- tau_L -- [E,l]']","['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [T,E]']",bbTllE, 1l + MET, 2b + 1l + 1tau + MET, 2b + 2l + 1tau + MET
L_3 L E,b_L,t_L,bTlE,blE,"['b_L -- (b) -- B -- (T) -- tau_L -- [E,l]', 'b_L -- (b) -- B -- (E) -- nu -- [T,l]', 'b_L -- (b) -- B -- (l) -- e -- [T,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,l]']",bbTllE, 1b + 1l + 1tau + MET, 1b + 1l + MET, 2b + 2l + 1tau + MET
L L E_3,W^+,W^0,TE,bbTlE,"['W^+ -- (E) -- l -- [E,T]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,E]']",bbTTlE, 1tau + MET, 2b + 1l + 1tau + MET, 2b + 1l + 2tau + MET
L L E_3,b_L,t_L,bTlE,bTE,"['b_L -- (b) -- B -- (l) -- l -- [E,T]', 'b_L -- (b) -- B -- (E) -- nu -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,T]']",bbTTlE, 1b + 1l + 1tau + MET, 1b + 1tau + MET, 2b + 1l + 2tau + MET
L_3 L E_3,W^+,W^0,TE,bbTlE,"['W^+ -- (E) -- l -- [E,T]', 'W^+ -- (E) -- tau_L -- [E,T]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,E]']",bbTTlE, 1tau + MET, 2b + 1l + 1tau + MET, 2b + 1l + 2tau + MET
L_3 L E_3,b_L,t_L,bTlE,bTE,"['b_L -- (b) -- B -- (l) -- l -- [E,T]', 'b_L -- (b) -- B -- (E) -- nu_tau -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,T]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,T]']",bbTTlE, 1b + 1l + 1tau + MET, 1b + 1tau + MET, 2b + 1l + 2tau + MET
L L E_3,W^+,W^0,TE,bbTlE,"['W^+ -- (E) -- l -- [E,T]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,E]']",bbTTlE, 1tau + MET, 2b + 1l + 1tau + MET, 2b + 1l + 2tau + MET
L L E_3,b_L,t_L,bTlE,bTE,"['b_L -- (b) -- B -- (l) -- l -- [E,T]', 'b_L -- (b) -- B -- (E) -- nu -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,T]']",bbTTlE, 1b + 1l + 1tau + MET, 1b + 1tau + MET, 2b + 1l + 2tau + MET
L_3 L E_3,W^+,W^0,TE,bbTlE,"['W^+ -- (E) -- l -- [E,T]', 'W^+ -- (E) -- tau_L -- [E,T]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,E]']",bbTTlE, 1tau + MET, 2b + 1l + 1tau + MET, 2b + 1l + 2tau + MET
L_3 L E_3,b_L,t_L,bTlE,bTE,"['b_L -- (b) -- B -- (l) -- l -- [E,T]', 'b_L -- (b) -- B -- (E) -- nu_tau -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,T]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,T]']",bbTTlE, 1b + 1l + 1tau + MET, 1b + 1tau + MET, 2b + 1l + 2tau + MET
L_3 L E_3,W^+,W^0,TE,bbTTE,"['W^+ -- (E) -- l -- [E,T]', 'W^+ -- (E) -- tau_L -- [E,T]']","['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [T,E]']",bbTTTE, 1tau + MET, 2b + 2tau + MET, 2b + 3tau + MET
L_3 L E_3,b_L,t_L,bTTE,bTE,"['b_L -- (b) -- B -- (T) -- tau_L -- [E,T]', 'b_L -- (b) -- B -- (E) -- nu -- [T,T]', 'b_L -- (b) -- B -- (T) -- tau -- [T,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,T]', 't_L -- (b) -- W^+ -- (E) -- tau_L -- [E,T]']",bbTTTE, 1b + 2tau + MET, 1b + 1tau + MET, 2b + 3tau + MET
