CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L_3 Q D_3,d,d,bjjT,bjjT,"['d -- (j) -- B -- (T) -- tau_L -- [j,b]', 'd -- (j) -- B -- (j) -- q -- [T,b]', 'd -- (j) -- B -- (b) -- b -- [T,j]']","['d -- (j) -- B -- (T) -- tau_L -- [j,b]', 'd -- (j) -- B -- (j) -- q -- [T,b]', 'd -- (j) -- B -- (b) -- b -- [T,j]']",bbjjjjTT, 2j_l + 1b + 1tau, 2j_l + 1b + 1tau, 4j_l + 2b + 2tau
L_3 Q_3 D,d,d,tT,tT,"['d -- [T,t]']","['d -- [T,t]']",ttTT, 1t + 1tau, 1t + 1tau, 2t + 2tau
L_3 Q_3 D,d,d,tT,bjjE,"['d -- [T,t]']","['d -- (j) -- B -- (E) -- nu_tau -- [b,j]', 'd -- (j) -- B -- (b) -- b_L -- [E,j]']",tbjjTE, 1t + 1tau, 2j_l + 1b + MET, 2j_l + 1t + 1b + 1tau + MET
L_3 Q_3 D,d,d,tT,tjjT,"['d -- [T,t]']","['d -- (j) -- B -- (T) -- tau_L -- [t,j]', 'd -- (j) -- B -- (t) -- t_L -- [T,j]']",ttjjTT, 1t + 1tau, 2j_l + 1t + 1tau, 2j_l + 2t + 2tau
L_3 Q_3 D,d,d,tT,bE,"['d -- [T,t]']","['d -- [E,b]']",tbTE, 1t + 1tau, 1b + MET, 1t + 1b + 1tau + MET
L_3 Q_3 D,d,d,bjjE,tT,"['d -- (j) -- B -- (E) -- nu_tau -- [b,j]', 'd -- (j) -- B -- (b) -- b_L -- [E,j]']","['d -- [T,t]']",tbjjTE, 2j_l + 1b + MET, 1t + 1tau, 2j_l + 1t + 1b + 1tau + MET
L_3 Q_3 D,d,d,bjjE,bjjE,"['d -- (j) -- B -- (E) -- nu_tau -- [b,j]', 'd -- (j) -- B -- (b) -- b_L -- [E,j]']","['d -- (j) -- B -- (E) -- nu_tau -- [b,j]', 'd -- (j) -- B -- (b) -- b_L -- [E,j]']",bbjjjjE, 2j_l + 1b + MET, 2j_l + 1b + MET, 4j_l + 2b + MET
L_3 Q_3 D,d,d,bjjE,tjjT,"['d -- (j) -- B -- (E) -- nu_tau -- [b,j]', 'd -- (j) -- B -- (b) -- b_L -- [E,j]']","['d -- (j) -- B -- (T) -- tau_L -- [t,j]', 'd -- (j) -- B -- (t) -- t_L -- [T,j]']",tbjjjjTE, 2j_l + 1b + MET, 2j_l + 1t + 1tau, 4j_l + 1t + 1b + 1tau + MET
L_3 Q_3 D,d,d,bjjE,bE,"['d -- (j) -- B -- (E) -- nu_tau -- [b,j]', 'd -- (j) -- B -- (b) -- b_L -- [E,j]']","['d -- [E,b]']",bbjjE, 2j_l + 1b + MET, 1b + MET, 2j_l + 2b + MET
L_3 Q_3 D,d,d,tjjT,tT,"['d -- (j) -- B -- (T) -- tau_L -- [t,j]', 'd -- (j) -- B -- (t) -- t_L -- [T,j]']","['d -- [T,t]']",ttjjTT, 2j_l + 1t + 1tau, 1t + 1tau, 2j_l + 2t + 2tau
L_3 Q_3 D,d,d,tjjT,bjjE,"['d -- (j) -- B -- (T) -- tau_L -- [t,j]', 'd -- (j) -- B -- (t) -- t_L -- [T,j]']","['d -- (j) -- B -- (E) -- nu_tau -- [b,j]', 'd -- (j) -- B -- (b) -- b_L -- [E,j]']",tbjjjjTE, 2j_l + 1t + 1tau, 2j_l + 1b + MET, 4j_l + 1t + 1b + 1tau + MET
L_3 Q_3 D,d,d,tjjT,tjjT,"['d -- (j) -- B -- (T) -- tau_L -- [t,j]', 'd -- (j) -- B -- (t) -- t_L -- [T,j]']","['d -- (j) -- B -- (T) -- tau_L -- [t,j]', 'd -- (j) -- B -- (t) -- t_L -- [T,j]']",ttjjjjTT, 2j_l + 1t + 1tau, 2j_l + 1t + 1tau, 4j_l + 2t + 2tau
L_3 Q_3 D,d,d,tjjT,bE,"['d -- (j) -- B -- (T) -- tau_L -- [t,j]', 'd -- (j) -- B -- (t) -- t_L -- [T,j]']","['d -- [E,b]']",tbjjTE, 2j_l + 1t + 1tau, 1b + MET, 2j_l + 1t + 1b + 1tau + MET
L_3 Q_3 D,d,d,bE,tT,"['d -- [E,b]']","['d -- [T,t]']",tbTE, 1b + MET, 1t + 1tau, 1t + 1b + 1tau + MET
L_3 Q_3 D,d,d,bE,bjjE,"['d -- [E,b]']","['d -- (j) -- B -- (E) -- nu_tau -- [b,j]', 'd -- (j) -- B -- (b) -- b_L -- [E,j]']",bbjjE, 1b + MET, 2j_l + 1b + MET, 2j_l + 2b + MET
L_3 Q_3 D,d,d,bE,tjjT,"['d -- [E,b]']","['d -- (j) -- B -- (T) -- tau_L -- [t,j]', 'd -- (j) -- B -- (t) -- t_L -- [T,j]']",tbjjTE, 1b + MET, 2j_l + 1t + 1tau, 2j_l + 1t + 1b + 1tau + MET
L_3 Q_3 D,d,d,bE,bE,"['d -- [E,b]']","['d -- [E,b]']",bbE, 1b + MET, 1b + MET, 2b + MET
L_3 Q_3 D_3,d,d,tbjT,tbjT,"['d -- (j) -- B -- (T) -- tau_L -- [t,b]', 'd -- (j) -- B -- (t) -- t_L -- [T,b]', 'd -- (j) -- B -- (b) -- b -- [T,t]']","['d -- (j) -- B -- (T) -- tau_L -- [t,b]', 'd -- (j) -- B -- (t) -- t_L -- [T,b]', 'd -- (j) -- B -- (b) -- b -- [T,t]']",ttbbjjTT, 1j_l + 1t + 1b + 1tau, 1j_l + 1t + 1b + 1tau, 2j_l + 2t + 2b + 2tau
L_3 Q_3 D_3,d,d,tbjT,bbjE,"['d -- (j) -- B -- (T) -- tau_L -- [t,b]', 'd -- (j) -- B -- (t) -- t_L -- [T,b]', 'd -- (j) -- B -- (b) -- b -- [T,t]']","['d -- (j) -- B -- (E) -- nu_tau -- [b,b]', 'd -- (j) -- B -- (b) -- b_L -- [E,b]', 'd -- (j) -- B -- (b) -- b -- [E,b]']",tbbbjjTE, 1j_l + 1t + 1b + 1tau, 1j_l + 2b + MET, 2j_l + 1t + 3b + 1tau + MET
L_3 Q_3 D_3,d,d,bbjE,tbjT,"['d -- (j) -- B -- (E) -- nu_tau -- [b,b]', 'd -- (j) -- B -- (b) -- b_L -- [E,b]', 'd -- (j) -- B -- (b) -- b -- [E,b]']","['d -- (j) -- B -- (T) -- tau_L -- [t,b]', 'd -- (j) -- B -- (t) -- t_L -- [T,b]', 'd -- (j) -- B -- (b) -- b -- [T,t]']",tbbbjjTE, 1j_l + 2b + MET, 1j_l + 1t + 1b + 1tau, 2j_l + 1t + 3b + 1tau + MET
L_3 Q_3 D_3,d,d,bbjE,bbjE,"['d -- (j) -- B -- (E) -- nu_tau -- [b,b]', 'd -- (j) -- B -- (b) -- b_L -- [E,b]', 'd -- (j) -- B -- (b) -- b -- [E,b]']","['d -- (j) -- B -- (E) -- nu_tau -- [b,b]', 'd -- (j) -- B -- (b) -- b_L -- [E,b]', 'd -- (j) -- B -- (b) -- b -- [E,b]']",bbbbjjE, 1j_l + 2b + MET, 1j_l + 2b + MET, 2j_l + 4b + MET
U D D,d,d,jj,jj,"['d -- [j,j]', 'd -- [j,j]']","['d -- [j,j]', 'd -- [j,j]']",jjjj, 2j_l, 2j_l, 4j_l
U D D,d,d,jj,jjjj,"['d -- [j,j]', 'd -- [j,j]']","['d -- (j) -- B -- (j) -- u -- [j,j]']",jjjjjj, 2j_l, 4j_l, 6j_l
U D D,d,d,jjjj,jj,"['d -- (j) -- B -- (j) -- u -- [j,j]']","['d -- [j,j]', 'd -- [j,j]']",jjjjjj, 4j_l, 2j_l, 6j_l
U D D,d,d,jjjj,jjjj,"['d -- (j) -- B -- (j) -- u -- [j,j]']","['d -- (j) -- B -- (j) -- u -- [j,j]']",jjjjjjjj, 4j_l, 4j_l, 8j_l
U D_3 D,d,d,bj,bj,"['d -- [j,b]']","['d -- [j,b]']",bbjj, 1j_l + 1b, 1j_l + 1b, 2j_l + 2b
U D_3 D,d,d,bj,bjjj,"['d -- [j,b]']","['d -- (j) -- B -- (j) -- u -- [j,b]', 'd -- (j) -- B -- (b) -- b -- [j,j]']",bbjjjj, 1j_l + 1b, 3j_l + 1b, 4j_l + 2b
U D_3 D,d,d,bjjj,bj,"['d -- (j) -- B -- (j) -- u -- [j,b]', 'd -- (j) -- B -- (b) -- b -- [j,j]']","['d -- [j,b]']",bbjjjj, 3j_l + 1b, 1j_l + 1b, 4j_l + 2b
U D_3 D,d,d,bjjj,bjjj,"['d -- (j) -- B -- (j) -- u -- [j,b]', 'd -- (j) -- B -- (b) -- b -- [j,j]']","['d -- (j) -- B -- (j) -- u -- [j,b]', 'd -- (j) -- B -- (b) -- b -- [j,j]']",bbjjjjjj, 3j_l + 1b, 3j_l + 1b, 6j_l + 2b
U D_3 D_3,d,d,bbjj,bbjj,"['d -- (j) -- B -- (j) -- u -- [b,b]', 'd -- (j) -- B -- (b) -- b -- [j,b]', 'd -- (j) -- B -- (b) -- b -- [j,b]']","['d -- (j) -- B -- (j) -- u -- [b,b]', 'd -- (j) -- B -- (b) -- b -- [j,b]', 'd -- (j) -- B -- (b) -- b -- [j,b]']",bbbbjjjj, 2j_l + 2b, 2j_l + 2b, 4j_l + 4b
U_3 D D,d,d,tjjj,tjjj,"['d -- (j) -- B -- (t) -- t -- [j,j]']","['d -- (j) -- B -- (t) -- t -- [j,j]']",ttjjjjjj, 3j_l + 1t, 3j_l + 1t, 6j_l + 2t
U_3 D D,d,d,tjjj,tj,"['d -- (j) -- B -- (t) -- t -- [j,j]']","['d -- [t,j]', 'd -- [t,j]']",ttjjjj, 3j_l + 1t, 1j_l + 1t, 4j_l + 2t
U_3 D D,d,d,tj,tjjj,"['d -- [t,j]', 'd -- [t,j]']","['d -- (j) -- B -- (t) -- t -- [j,j]']",ttjjjj, 1j_l + 1t, 3j_l + 1t, 4j_l + 2t
U_3 D D,d,d,tj,tj,"['d -- [t,j]', 'd -- [t,j]']","['d -- [t,j]', 'd -- [t,j]']",ttjj, 1j_l + 1t, 1j_l + 1t, 2j_l + 2t
U_3 D_3 D,d,d,tbjj,tbjj,"['d -- (j) -- B -- (t) -- t -- [j,b]', 'd -- (j) -- B -- (b) -- b -- [t,j]']","['d -- (j) -- B -- (t) -- t -- [j,b]', 'd -- (j) -- B -- (b) -- b -- [t,j]']",ttbbjjjj, 2j_l + 1t + 1b, 2j_l + 1t + 1b, 4j_l + 2t + 2b
U_3 D_3 D,d,d,tbjj,tb,"['d -- (j) -- B -- (t) -- t -- [j,b]', 'd -- (j) -- B -- (b) -- b -- [t,j]']","['d -- [t,b]']",ttbbjj, 2j_l + 1t + 1b, 1t + 1b, 2j_l + 2t + 2b
U_3 D_3 D,d,d,tb,tbjj,"['d -- [t,b]']","['d -- (j) -- B -- (t) -- t -- [j,b]', 'd -- (j) -- B -- (b) -- b -- [t,j]']",ttbbjj, 1t + 1b, 2j_l + 1t + 1b, 2j_l + 2t + 2b
U_3 D_3 D,d,d,tb,tb,"['d -- [t,b]']","['d -- [t,b]']",ttbb, 1t + 1b, 1t + 1b, 2t + 2b
U_3 D_3 D_3,d,d,tbbj,tbbj,"['d -- (j) -- B -- (t) -- t -- [b,b]', 'd -- (j) -- B -- (b) -- b -- [t,b]', 'd -- (j) -- B -- (b) -- b -- [t,b]']","['d -- (j) -- B -- (t) -- t -- [b,b]', 'd -- (j) -- B -- (b) -- b -- [t,b]', 'd -- (j) -- B -- (b) -- b -- [t,b]']",ttbbbbjj, 1j_l + 1t + 2b, 1j_l + 1t + 2b, 2j_l + 2t + 4b
